25.0,617
25.0,617
25.0,617
25.0,617
25.0,617
25.0,617
25.0,617
25.0,617
25.0,617
25.0,617
25.0,617
25.0,617
25.0,617
25.0,617
25.0,617
25.0,617
25.0,617
25.0,617
25.0,617
25.0,617
25.0,618
25.0,618
25.0,618
25.0,618
25.0,618
25.0,618
25.0,618
25.0,618
25.0,618
25.0,618
25.0,618
25.0,618
25.0,618
25.0,618
25.0,618
25.0,618
25.0,618
25.0,618
25.0,618
25.0,618
25.0,618
25.0,618
25.0,618
25.0,618
25.0,618
25.0,618
25.0,618
25.0,618
25.0,618
25.0,618
25.0,618
25.0,618
25.0,618
25.0,619
25.0,619
25.0,619
25.0,619
25.0,619
25.0,619
25.0,619
25.0,619
25.0,619
25.0,620
25.0,620
25.0,620
24.8,625
24.8,628
24.8,631
24.8,634
24.8,637
