1641,7
1639,13
1636,19
1633,25
1629,31
1619,37
1616,43
1612,49
1601,61
1593,67
1587,73
1582,79
1576,85
1572,91
1568,97
1565,103
1563,109
1562,115
1560,121
1558,127
1556,145
1555,151
1553,157
1553,163
1550,169
1548,175
1548,181
1550,187
1551,193
1550,199
1550,205
1550,211
1551,217
1553,223
1555,229
1557,235
1561,241
1565,247
1572,253
1575,259
1577,265
1579,271
1582,277
1592,283
1596,289
1599,295
1602,301
1603,307
1603,313
1601,319
1599,325
1598,331
1596,337
1589,343
1584,349
1579,355
1574,361
1570,367
1559,373
1555,379
1551,385
1548,391
1546,397
1540,403
1539,409
1538,415
1538,421
1539,428
1543,434
1543,440
1543,446
1544,452
1546,458
1550,464
1552,470
1552,476
1556,482
1559,488
1559,494
1560,500
1560,506
1558,512
1558,518
1559,524
1558,530
1557,536
1554,542
1552,548
1551,554
1547,560
1544,566
1542,572
1542,578
1538,584
1537,590
1535,596
1532,602
1527,608
1523,614
1521,620
1518,626
1516,632
1514,638

